open_time,open,high,low,close,volume,quote_volume,trade_count,taker_buy_base,taker_buy_quote
2017-08-14 00:00:00+00:00,4261.48,4485.39,3850.0,4086.29,2843.431426,12021576.48265154,13134,2240.24924,9482742.92094674
2017-08-21 00:00:00+00:00,4069.13,4453.91,3400.0,4310.01,4599.396629,18978983.50987317,37826,1755.5302649999999,7173180.19744751
2017-08-28 00:00:00+00:00,4310.01,4939.19,4124.54,4509.08,4753.843376,21581679.92866748,35717,1371.034428,6237542.20612072
2017-09-04 00:00:00+00:00,4505.0,4788.59,3603.0,4130.37,6382.7877450000005,27307824.368939288,42372,2821.422739,12120979.77068529
2017-09-11 00:00:00+00:00,4153.62,4394.59,2817.0,3699.99,8106.705127,30026796.42861788,50423,3763.128452,13956149.18844029
2017-09-18 00:00:00+00:00,3690.0,4123.2,3505.55,3660.02,5908.32335,22501242.65454204,56785,2821.4388870000002,10711864.12380805
2017-09-25 00:00:00+00:00,3660.02,4406.52,3653.69,4378.48,5782.305424,23750419.76839855,71484,2482.361367,10200163.49185349
2017-10-02 00:00:00+00:00,4400.0,4658.0,4110.0,4640.0,4708.272956,20366578.25125568,59658,2077.8034900000002,9008752.49455302
2017-10-09 00:00:00+00:00,4640.0,5922.3,4550.0,5709.99,7913.925837000001,42038755.95644524,61638,4280.127269,22483871.99105491
2017-10-16 00:00:00+00:00,5710.0,6171.0,5037.95,5950.02,12157.769447,69446644.86619961,75969,5501.9124,31411073.98003196
2017-10-23 00:00:00+00:00,5975.0,6189.88,5286.98,6169.98,13133.994569999999,75229774.73890872,74778,5845.143252,33499318.444814578
2017-10-30 00:00:00+00:00,6133.01,7590.25,6030.0,7345.01,11663.209648,79517426.5391578,98387,5037.950811,34445720.64501364
2017-11-06 00:00:00+00:00,7345.1,7770.02,5325.01,5811.03,18916.3199,126612916.75463176,132654,8296.83946,55517892.65634026
2017-11-13 00:00:00+00:00,5839.94,8123.15,5699.99,8038.0,19791.101011,146293856.48316985,107207,9966.297735,73714925.58366317
2017-11-20 00:00:00+00:00,8057.11,9350.0,7801.0,9128.02,28921.859792000003,240238717.93883663,129930,14522.913389,120677884.10182005
2017-11-27 00:00:00+00:00,9128.0,11825.0,8520.0,11165.41,48427.949649999995,493261876.5247408,232180,27122.187730999998,276199673.0556042
2017-12-04 00:00:00+00:00,11165.41,17204.99,10802.0,14899.98,72469.977627,1022228203.7964909,393420,42089.109532,596373967.6702242
2017-12-11 00:00:00+00:00,14946.26,19798.68,14666.56,18860.02,67851.486215,1143594375.3765807,539238,33646.705468,566603311.0514766
2017-12-18 00:00:00+00:00,18860.04,19300.0,10961.0,13500.0,135385.440322,1998479799.1145616,1007841,67305.696474,989270027.7844436
2017-12-25 00:00:00+00:00,13500.0,16498.05,11750.0,13716.36,116522.75432100001,1636613418.3316479,1040980,62664.766575,882011540.5347855
2018-01-01 00:00:00+00:00,13715.65,17176.24,12750.0,16150.03,120239.399359,1828148890.8541193,1087900,68117.139059,1037992795.2494293
2018-01-08 00:00:00+00:00,16218.85,16322.3,11400.0,13474.99,137537.904565,1919927016.0206215,1176645,67529.525725,944460208.0227354
2018-01-15 00:00:00+00:00,13477.98,14249.99,9035.0,11530.0,303127.502137,3434833014.703798,2359135,148847.018392,1689262267.4451878
2018-01-22 00:00:00+00:00,11530.0,12244.0,9900.24,11879.95,198030.051117,2184045152.4962206,1961464,95219.664176,1049772766.2931718
2018-01-29 00:00:00+00:00,11879.95,11975.02,7930.0,8184.81,202016.407759,1896352538.670673,2082917,92718.819101,870670207.3273916
2018-02-05 00:00:00+00:00,8179.99,9065.78,6000.01,8063.88,340794.29213099997,2608962030.9285064,3182111,168442.580269,1292031857.3680143
2018-02-12 00:00:00+00:00,8063.82,11274.0,8053.0,10383.43,311863.06813699997,3026660454.854491,3359228,152843.46078700002,1483899407.0070152
2018-02-19 00:00:00+00:00,10375.01,11786.01,9274.8,9590.0,350623.132911,3657589238.5328994,2886657,170833.284427,1784040709.7246327
2018-02-26 00:00:00+00:00,9590.0,11565.0,9350.0,11515.0,183970.997614,1967477246.4270723,1604626,90364.521285,967157347.6870903
2018-03-05 00:00:00+00:00,11515.0,11710.0,8329.0,9533.57,282035.225382,2719942892.647309,2232004,135387.477047,1305861453.0105894
2018-03-12 00:00:00+00:00,9533.57,9888.88,7322.0,8189.99,315835.15160599997,2657745291.1090126,2450216,152466.846927,1282773546.0090988
2018-03-19 00:00:00+00:00,8189.0,9177.01,8088.4,8470.15,285211.539511,2464528929.914906,1993351,140515.572258,1214424116.2342222
2018-03-26 00:00:00+00:00,8470.14,8514.89,6430.0,6813.01,308729.492031,2276980709.5920525,2021451,150619.592562,1110640017.9573672
2018-04-02 00:00:00+00:00,6813.01,7520.0,6500.0,7018.0,232320.070499,1616723766.0660725,1464142,116325.454625,809573460.5723698
2018-04-09 00:00:00+00:00,7011.04,8429.54,6611.0,8355.0,259877.022414,1959208437.5356402,1648802,132620.416417,999880218.1401193
2018-04-16 00:00:00+00:00,8355.07,9035.0,7825.4,8787.02,233025.38619,1952372499.3863933,1643201,119054.126872,998226476.1990867
2018-04-23 00:00:00+00:00,8785.7,9759.82,8651.62,9419.0,306668.07214,2812613536.4815593,2118018,155630.17935,1428135299.5043876
2018-04-30 00:00:00+00:00,9417.04,10020.0,8800.49,9659.01,222274.38854,2089890919.3001027,1677081,113653.80355,1069078899.1806285
2018-05-07 00:00:00+00:00,9661.02,9689.67,8153.0,8679.71,224151.298751,1995981257.434743,1724758,110160.48336,981712737.9152086
2018-05-14 00:00:00+00:00,8679.71,8879.99,7911.9,8526.98,182713.826012,1528659945.0791533,1744095,92219.281361,771701096.806859
2018-05-21 00:00:00+00:00,8526.97,8595.31,7231.11,7338.99,190894.600939,1473706966.3342865,1586528,96911.186832,747911310.861222
2018-05-28 00:00:00+00:00,7338.99,7786.69,7032.95,7714.26,211929.270766,1580400448.7295191,1930065,117482.54749,876505422.238246
2018-06-04 00:00:00+00:00,7714.26,7765.0,6622.81,6764.99,211352.737478,1574558979.8373327,2117420,114201.834413,852642290.78888
2018-06-11 00:00:00+00:00,6765.0,6922.0,6118.68,6449.61,234080.841171,1532387822.7080858,1406168,127373.60965299999,833996575.3197141
2018-06-18 00:00:00+00:00,6444.06,6841.74,5750.0,6136.97,234147.621015,1493387501.4582708,1413795,125738.642241,802333822.6810288
2018-06-25 00:00:00+00:00,6137.95,6528.99,5780.0,6356.81,207746.559006,1282960927.4924057,1214054,112957.360973,697781325.5983217
2018-07-02 00:00:00+00:00,6360.82,6818.16,6271.62,6712.1,211526.019058,1393368254.076007,1322891,113263.789294,746176284.2175087
2018-07-09 00:00:00+00:00,6712.1,6802.06,6070.0,6353.01,192452.84988,1225870847.4731443,1007888,101995.657579,649868285.835319
2018-07-16 00:00:00+00:00,6354.15,7700.0,6330.4,7394.79,294313.222604,2128249956.9973235,1602460,159598.815591,1153467423.2326593
2018-07-23 00:00:00+00:00,7394.78,8491.77,7375.0,8211.0,288666.047141,2332298260.5844717,1575619,154924.100889,1251512994.1975667
2018-07-30 00:00:00+00:00,8210.99,8273.0,6882.29,7024.19,282090.103584,2132225331.2656577,1404398,147829.462036,1117308216.0366144
2018-08-06 00:00:00+00:00,7024.19,7160.0,5971.0,6308.33,334426.550743,2169762287.5202613,1694989,178067.433497,1155504235.7897973
2018-08-13 00:00:00+00:00,6308.56,6620.0,5880.0,6477.53,378189.296487,2401304850.578152,1813570,205461.82925100002,1305711344.951937
2018-08-20 00:00:00+00:00,6477.53,6882.54,6220.0,6700.0,286906.53931100003,1870078552.6344426,1365251,153261.481987,999056900.5077468
2018-08-27 00:00:00+00:00,6700.0,7345.45,6646.5,7302.01,294674.913005,2064905776.219665,1542804,162766.585323,1140746641.753713
2018-09-03 00:00:00+00:00,7302.0,7410.0,6111.0,6250.81,306231.623424,2060238359.3451552,1498673,162645.087167,1094083907.534669
2018-09-10 00:00:00+00:00,6252.26,6584.99,6169.68,6505.0,227428.182854,1455546755.8541198,1205506,124604.749749,797441407.4796011
2018-09-17 00:00:00+00:00,6500.08,6839.03,6123.0,6708.0,244256.490121,1590443498.5932746,1324448,133037.20102500002,867030374.8525664
2018-09-24 00:00:00+00:00,6706.81,6814.8,6325.02,6626.57,242598.872471,1592066012.4053094,1308413,132133.994449,867418937.718121
2018-10-01 00:00:00+00:00,6626.57,6697.0,6430.0,6615.26,141836.476483,931813926.7749727,756048,75129.021229,493650263.5606893
2018-10-08 00:00:00+00:00,6615.26,6715.6,6205.0,6339.34,166310.813544,1068868812.2791338,943296,83637.70495700001,537339332.3062356
2018-10-15 00:00:00+00:00,6339.34,7680.0,6300.0,6590.11,211592.623139,1434684785.8510528,1219900,110449.445938,748403217.794754
2018-10-22 00:00:00+00:00,6590.12,6639.0,6453.0,6489.93,75328.885385,494030438.14773756,591416,37842.154173,248174269.69772995
2018-10-29 00:00:00+00:00,6489.93,6525.0,6245.02,6485.85,71945.400607,459573574.67943704,751373,35995.809099,229999405.96208155
2018-11-05 00:00:00+00:00,6485.85,6615.15,6355.0,6449.81,76161.78188,494186439.10114735,874399,37227.070988,241607389.17125803
2018-11-12 00:00:00+00:00,6450.71,6498.0,5403.42,5662.0,205081.183938,1193362837.9036088,1444633,104591.347428,607459146.8231884
2018-11-19 00:00:00+00:00,5661.94,5664.0,3652.66,4085.78,496323.79998,2227689691.7363706,2388695,252770.919497,1133924485.1757271
2018-11-26 00:00:00+00:00,4088.69,4450.38,3689.12,4161.01,479458.799151,1958210804.8945973,2077032,244698.369165,999023710.4179076
2018-12-03 00:00:00+00:00,4160.55,4179.0,3222.0,3545.37,406435.817854,1482749121.2938979,1782210,200855.63772,731690242.3146307
2018-12-10 00:00:00+00:00,3548.49,3610.0,3156.26,3228.67,249791.790787,836152010.4252874,1117299,128558.200825,430325194.8491405
2018-12-17 00:00:00+00:00,3229.22,4139.99,3216.0,3929.71,489096.276467,1847570818.3619862,2458531,251707.60083,950479898.4100618
2018-12-24 00:00:00+00:00,3929.71,4198.0,3535.0,3801.91,332161.255442,1265644273.2709773,2002072,170607.638623,650229120.269774
2018-12-31 00:00:00+00:00,3803.12,4027.71,3630.33,3987.6,214860.906242,814657329.2561297,1399286,111418.739855,422523453.0118379
2019-01-07 00:00:00+00:00,3987.62,4069.8,3441.3,3476.81,245887.277948,927969289.1543045,1671905,124970.35950800001,471682333.52194893
2019-01-14 00:00:00+00:00,3477.56,3720.0,3467.02,3539.28,199395.792965,716452001.8777007,1441654,103959.69592,373598006.9521006
2019-01-21 00:00:00+00:00,3539.26,3662.94,3434.85,3550.84,154566.450861,549194588.0437918,1163997,81698.386968,290345796.5722132
2019-01-28 00:00:00+00:00,3550.05,3557.75,3349.92,3458.11,186574.105423,642262558.3385054,1288715,97908.231382,337075608.1135758
2019-02-04 00:00:00+00:00,3458.11,3733.58,3373.1,3680.06,198350.673988,696930950.5751894,1313535,105210.165813,369766481.672234
2019-02-11 00:00:00+00:00,3679.75,3700.11,3568.11,3667.58,167995.805139,608476271.5498093,1174687,86820.01403600001,314505971.7625756
2019-02-18 00:00:00+00:00,3667.62,4198.0,3655.0,3743.56,301384.22226,1179944577.9346461,2007272,158582.458938,621066468.496934
2019-02-25 00:00:00+00:00,3743.56,3888.0,3677.17,3807.75,190343.246726,726304516.1142129,1369483,100202.783902,382423582.1504192
2019-03-04 00:00:00+00:00,3807.32,3971.75,3670.69,3916.82,207833.42997,799736773.6725284,1353003,109422.648077,421085582.8356661
2019-03-11 00:00:00+00:00,3915.99,4056.98,3810.43,3981.14,185620.344813,725510328.9612997,1303041,97860.697076,382600175.7253476
2019-03-18 00:00:00+00:00,3981.85,4069.32,3880.01,3992.18,156283.263483,624615988.9141761,1144351,82285.46168000001,328906486.03261286
2019-03-25 00:00:00+00:00,3991.35,4140.0,3888.71,4103.95,178114.875049,715252731.25725,1291861,95038.232634,381686902.03996086
2019-04-01 00:00:00+00:00,4102.44,5275.01,4067.0,5170.27,420989.968738,2046260260.7283068,2752257,218356.595057,1061192535.290974
2019-04-08 00:00:00+00:00,5170.27,5422.0,4861.22,5131.3,247866.407405,1271184321.404522,1730890,125805.460334,645400980.7343467
2019-04-15 00:00:00+00:00,5131.28,5333.42,4950.0,5256.14,168555.911745,875025579.9790536,1265816,87318.997448,453504194.8054004
2019-04-22 00:00:00+00:00,5257.41,5600.0,5102.0,5307.52,247392.82390400002,1329057592.8265839,1770258,122046.098883,655730729.8508625
2019-04-29 00:00:00+00:00,5309.81,5900.0,5178.8,5775.62,191971.589975,1069857115.7025936,1509653,101647.467454,566499085.9991746
2019-05-06 00:00:00+00:00,5773.18,7521.78,5619.14,6967.31,313283.734225,2043227205.838493,2443585,161392.207981,1052056585.0167441
2019-05-13 00:00:00+00:00,6968.24,8366.0,6870.0,8148.48,461287.694139,3556014747.6342974,4024823,239183.088298,1843817300.2739549
2019-05-20 00:00:00+00:00,8147.94,8740.0,7461.0,8614.43,341677.39881,2706217167.1788926,3145385,178794.67382,1416599106.0840998
2019-05-27 00:00:00+00:00,8612.54,9074.26,8005.0,8725.98,292049.043812,2508992950.9444757,2861807,151337.375247,1300617022.723026
2019-06-03 00:00:00+00:00,8726.0,8800.95,7444.58,7628.13,293308.709696,2321265141.037009,2770905,149688.738496,1184496681.3057811
2019-06-10 00:00:00+00:00,7627.57,9333.0,7511.0,8953.33,274072.058371,2290974623.73244,2697695,146184.888553,1222114795.7479959
2019-06-17 00:00:00+00:00,8953.0,11392.64,8950.0,10906.07,378253.003065,3761392791.5937366,3524367,202221.605284,2010341662.0274785
2019-06-24 00:00:00+00:00,10905.95,13970.0,10525.1,10854.1,684152.508772,8152194088.574192,6076896,339606.94079100003,4044614402.44591
2019-07-01 00:00:00+00:00,10854.1,12000.0,9727.0,11406.24,517740.071693,5704614704.935866,4488545,262808.165438,2897941314.5346932
2019-07-08 00:00:00+00:00,11410.0,13147.08,10103.0,10174.18,510462.035678,6013145209.00872,4524490,252017.796293,2963114441.6508718
2019-07-15 00:00:00+00:00,10174.18,11100.0,9060.0,10589.45,487080.97263,4956031258.620161,4446262,248606.100002,2532426320.7492094
2019-07-22 00:00:00+00:00,10590.15,10683.16,9165.0,9541.54,269819.32510899997,2669509015.232091,2603330,137240.620876,1357104450.0544214
2019-07-29 00:00:00+00:00,9541.54,11040.0,9395.0,10929.23,259518.806019,2646182927.6158624,2454639,139171.738752,1419850922.3725567
2019-08-05 00:00:00+00:00,10929.99,12330.7,10927.8,11549.97,371072.857661,4345174154.729532,3431310,187065.5995,2193229174.8168306
2019-08-12 00:00:00+00:00,11539.08,11577.89,9750.0,10306.78,248273.374665,2598294179.2324157,2604915,121805.163712,1273541825.3955398
2019-08-19 00:00:00+00:00,10306.17,10949.96,9762.0,10142.69,232472.053331,2394985938.2837667,2432098,117404.865076,1210303802.1581957
2019-08-26 00:00:00+00:00,10142.69,10604.0,9320.0,9724.98,211243.550288,2087949081.1662169,2073166,107817.760274,1066448383.8674998
2019-09-02 00:00:00+00:00,9723.59,10905.87,9712.5,10381.18,281075.664908,2937882776.0814943,2428631,143868.840953,1503526294.0205579
2019-09-09 00:00:00+00:00,10381.24,10480.0,9880.0,10302.01,207165.654458,2120624279.681872,1997832,105778.040214,1083587407.1258674
2019-09-16 00:00:00+00:00,10303.34,10355.0,9653.0,10028.87,188644.199623,1906343743.6461415,2057228,91497.978088,925209651.663916
2019-09-23 00:00:00+00:00,10028.05,10049.99,7750.0,8043.82,364560.06474400003,3105752375.2290926,3159529,178726.653046,1519444753.894012
2019-09-30 00:00:00+00:00,8043.04,8500.0,7710.0,7854.25,239129.62607,1946744856.5708694,2208522,120838.953949,984515124.9082434
2019-10-07 00:00:00+00:00,7855.3,8779.51,7762.0,8275.01,281416.738734,2342638084.5951705,2895529,145080.333838,1207934231.740098
2019-10-14 00:00:00+00:00,8275.24,8403.0,7816.01,8223.35,219241.792311,1772929260.8662167,2668262,112838.714175,912749801.8500226
2019-10-21 00:00:00+00:00,8223.35,10370.0,7300.0,9529.93,508882.693756,4412131949.683102,4526652,257030.01167799998,2229638017.1147165
2019-10-28 00:00:00+00:00,9528.23,9902.1,8913.0,9194.71,354362.744327,3288114749.75205,3384382,178982.09542199998,1661266556.546168
2019-11-04 00:00:00+00:00,9196.46,9513.68,8696.0,9039.47,294282.771612,2687414282.870266,3021622,148860.351809,1360089028.6781137
2019-11-11 00:00:00+00:00,9040.16,9072.32,8350.68,8502.4,239532.02348,2074354316.3498197,2356345,119014.223517,1030757407.5748811
2019-11-18 00:00:00+00:00,8502.87,8503.52,6790.0,6903.28,422402.004703,3194974913.596575,3120213,206133.470661,1559362692.1678517
2019-11-25 00:00:00+00:00,6900.23,7850.0,6515.0,7390.89,503259.064291,3668731159.5846167,3264670,256209.980709,1869473766.4721527
2019-12-02 00:00:00+00:00,7391.5,7750.0,7067.0,7510.11,331478.231272,2440852073.6477933,2427749,170720.708802,1257554721.8665931
2019-12-09 00:00:00+00:00,7510.11,7650.0,7008.35,7118.59,252294.980408,1829594877.0505178,2190573,127270.300813,923173806.1768168
2019-12-16 00:00:00+00:00,7119.6,7518.54,6435.0,7501.44,339611.461697,2377549933.3807735,2860673,172709.571844,1210313054.0680435
2019-12-23 00:00:00+00:00,7500.71,7695.38,7076.42,7388.24,267312.086935,1960970043.8226128,2396048,135094.550472,991069301.2572511
2019-12-30 00:00:00+00:00,7388.43,7495.0,6871.04,7358.75,241051.79844400001,1751045575.9710774,2156119,121873.00197099999,885720015.2966344
2020-01-06 00:00:00+00:00,7357.64,8455.0,7346.76,8184.98,498017.846898,3978362245.8603864,3870321,251759.16943100002,2010996559.172935
2020-01-13 00:00:00+00:00,8184.97,9198.98,8055.89,8701.7,468235.627496,4075229206.683569,4261834,235414.22295199998,2049350005.8211555
2020-01-20 00:00:00+00:00,8701.72,8818.0,8238.0,8615.0,250977.001765,2139257584.5757425,2555857,126118.759014,1075142271.9489098
2020-01-27 00:00:00+00:00,8614.39,9578.0,8535.0,9331.51,362870.208388,3344610390.0331926,3363066,184662.89981,1701807651.7805812
2020-02-03 00:00:00+00:00,9331.59,10166.0,9093.01,10151.75,364995.864834,3508270140.595099,3998661,186210.537202,1790763589.1079078
2020-02-10 00:00:00+00:00,10151.72,10500.0,9638.12,9917.27,427067.585189,4316211115.182318,5261096,210003.002568,2123331362.9499512
2020-02-17 00:00:00+00:00,9910.7,10250.0,9350.0,9936.4,360700.467719,3518226163.3166637,3990113,180774.725596,1764164267.1888702
2020-02-24 00:00:00+00:00,9936.4,9990.0,8411.0,8531.88,426585.458707,3834682199.6015034,4278048,206135.583663,1852185664.7276723
2020-03-02 00:00:00+00:00,8530.3,9188.0,8000.0,8033.31,379197.13168,3340552932.0353546,3871023,187350.607918,1652268013.472395
2020-03-09 00:00:00+00:00,8034.76,8179.31,3782.13,5361.3,1224228.28324,7415770282.10866,8590644,595647.065838,3616852099.187804
2020-03-16 00:00:00+00:00,5360.33,6900.0,4442.12,5816.19,1180843.345815,6710917850.66102,8567146,572953.99079,3258534733.899862
2020-03-23 00:00:00+00:00,5816.05,6957.96,5688.0,5881.42,770380.80536,4963224056.186818,5558649,374037.171488,2410430651.1533923
2020-03-30 00:00:00+00:00,5880.5,7198.0,5857.76,6772.78,664784.299583,4388764837.975918,5187309,328850.322927,2171911522.543237
2020-04-06 00:00:00+00:00,6772.78,7459.69,6739.98,6903.79,582804.771087,4149639337.0034943,5399736,280689.969951,1999584846.2821686
2020-04-13 00:00:00+00:00,6903.79,7293.08,6468.27,7120.74,501345.25890300004,3470075398.328409,4481179,241259.557489,1670997362.6201804
2020-04-20 00:00:00+00:00,7121.4,7738.0,6751.0,7693.1,469098.312947,3396617806.431422,4408245,224125.283108,1625169356.8918352
2020-04-27 00:00:00+00:00,7693.1,9460.0,7606.0,8894.16,742165.162104,6374997759.196764,6613200,363331.16828,3122774832.2889953
2020-05-04 00:00:00+00:00,8894.15,10067.0,8117.0,8722.77,780478.849466,7191007480.438995,7296812,369687.780218,3408051320.6443615
2020-05-11 00:00:00+00:00,8722.77,9939.0,8200.0,9680.04,721487.837087,6639127977.318728,6691363,348124.304743,3206329814.3096685
