note,start_date,end_date,ema_fast,ema_slow,total_trades,win_rate,avg_win,avg_loss,profit_factor,max_drawdown,final_equity,pnl_percent
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-10-22 12:00:00+07:00,2020-10-25 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-25 21:00:00+07:00,2020-10-28 05:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-10-29 00:00:00+07:00,2020-11-05 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-10 08:00:00+07:00,2020-11-13 06:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-14 09:00:00+07:00,2020-11-17 19:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2020-11-20 01:00:00+07:00,2020-11-22 17:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-22 21:00:00+07:00,2020-11-25 05:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-11-28 17:00:00+07:00,2020-11-30 21:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2020-12-03 06:00:00+07:00,2020-12-17 04:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2020-12-27 13:00:00+07:00,2020-12-29 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2021-01-02 23:00:00+07:00,2021-01-11 11:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-12 15:00:00+07:00,2021-01-14 20:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-12 15:00:00+07:00,2021-01-14 20:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-12 15:00:00+07:00,2021-01-14 20:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-12 15:00:00+07:00,2021-01-14 20:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-12 15:00:00+07:00,2021-01-14 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-15 23:00:00+07:00,2021-01-21 19:00:00+07:00,60,63,1,0.0,,-5.009997,0.0,0.501,994.99,-0.501
sideways_high,2021-01-15 23:00:00+07:00,2021-01-21 19:00:00+07:00,61,62,1,0.0,,-5.009997,0.0,0.501,994.99,-0.501
sideways_high,2021-01-15 23:00:00+07:00,2021-01-21 19:00:00+07:00,59,64,1,0.0,,-5.009997,0.0,0.501,994.99,-0.501
sideways_high,2021-01-15 23:00:00+07:00,2021-01-21 19:00:00+07:00,58,65,1,0.0,,-5.009997,0.0,0.501,994.99,-0.501
sideways_high,2021-01-15 23:00:00+07:00,2021-01-21 19:00:00+07:00,70,94,1,0.0,,-3.344549,0.0,0.3345,996.6555,-0.3345
bear_high,2021-01-21 20:00:00+07:00,2021-01-24 17:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-01-21 20:00:00+07:00,2021-01-24 17:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-01-21 20:00:00+07:00,2021-01-24 17:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-01-21 20:00:00+07:00,2021-01-24 17:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-01-21 20:00:00+07:00,2021-01-24 17:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-25 04:00:00+07:00,2021-01-27 20:00:00+07:00,60,63,1,0.0,,-7.1587,0.0,0.7159,992.8413,-0.7159
sideways_high,2021-01-25 04:00:00+07:00,2021-01-27 20:00:00+07:00,61,62,1,0.0,,-7.1587,0.0,0.7159,992.8413,-0.7159
sideways_high,2021-01-25 04:00:00+07:00,2021-01-27 20:00:00+07:00,59,64,1,0.0,,-7.1587,0.0,0.7159,992.8413,-0.7159
sideways_high,2021-01-25 04:00:00+07:00,2021-01-27 20:00:00+07:00,58,65,1,0.0,,-7.1587,0.0,0.7159,992.8413,-0.7159
sideways_high,2021-01-25 04:00:00+07:00,2021-01-27 20:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-30 15:00:00+07:00,2021-02-02 13:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-30 15:00:00+07:00,2021-02-02 13:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-30 15:00:00+07:00,2021-02-02 13:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-30 15:00:00+07:00,2021-02-02 13:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_high,2021-01-30 15:00:00+07:00,2021-02-02 13:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2021-02-08 21:00:00+07:00,2021-02-13 09:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2021-02-08 21:00:00+07:00,2021-02-13 09:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2021-02-08 21:00:00+07:00,2021-02-13 09:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2021-02-08 21:00:00+07:00,2021-02-13 09:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2021-02-08 21:00:00+07:00,2021-02-13 09:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_low,2021-02-18 00:00:00+07:00,2021-02-20 06:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_low,2021-02-18 00:00:00+07:00,2021-02-20 06:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_low,2021-02-18 00:00:00+07:00,2021-02-20 06:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_low,2021-02-18 00:00:00+07:00,2021-02-20 06:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_low,2021-02-18 00:00:00+07:00,2021-02-20 06:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bear_high,2021-02-26 13:00:00+07:00,2021-03-01 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-02-26 13:00:00+07:00,2021-03-01 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-02-26 13:00:00+07:00,2021-03-01 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-02-26 13:00:00+07:00,2021-03-01 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-02-26 13:00:00+07:00,2021-03-01 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-03-03 19:00:00+07:00,2021-03-06 17:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_high,2021-03-03 19:00:00+07:00,2021-03-06 17:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_high,2021-03-03 19:00:00+07:00,2021-03-06 17:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_high,2021-03-03 19:00:00+07:00,2021-03-06 17:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_high,2021-03-03 19:00:00+07:00,2021-03-06 17:00:00+07:00,70,94,1,0.0,,-1.812354,0.0,0.1812,998.1876,-0.1812
bull_high,2021-03-11 03:00:00+07:00,2021-03-13 09:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2021-03-11 03:00:00+07:00,2021-03-13 09:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2021-03-11 03:00:00+07:00,2021-03-13 09:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2021-03-11 03:00:00+07:00,2021-03-13 09:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2021-03-11 03:00:00+07:00,2021-03-13 09:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2021-03-19 17:00:00+07:00,2021-03-23 02:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2021-03-19 17:00:00+07:00,2021-03-23 02:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2021-03-19 17:00:00+07:00,2021-03-23 02:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2021-03-19 17:00:00+07:00,2021-03-23 02:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2021-03-19 17:00:00+07:00,2021-03-23 02:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2021-03-27 01:00:00+07:00,2021-04-14 06:00:00+07:00,60,63,2,50.0,1.363779,-1.597585,0.8537,0.1595,999.7662,-0.0234
sideways_low,2021-03-27 01:00:00+07:00,2021-04-14 06:00:00+07:00,61,62,2,50.0,1.363779,-1.597585,0.8537,0.1595,999.7662,-0.0234
sideways_low,2021-03-27 01:00:00+07:00,2021-04-14 06:00:00+07:00,59,64,2,50.0,1.363779,-1.597585,0.8537,0.1595,999.7662,-0.0234
sideways_low,2021-03-27 01:00:00+07:00,2021-04-14 06:00:00+07:00,58,65,2,50.0,1.363779,-1.597585,0.8537,0.1595,999.7662,-0.0234
sideways_low,2021-03-27 01:00:00+07:00,2021-04-14 06:00:00+07:00,70,94,2,50.0,3.362251,-2.521056,1.3337,0.2513,1000.8412,0.0841
sideways_low,2021-04-15 05:00:00+07:00,2021-04-18 09:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-15 05:00:00+07:00,2021-04-18 09:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-15 05:00:00+07:00,2021-04-18 09:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-15 05:00:00+07:00,2021-04-18 09:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-15 05:00:00+07:00,2021-04-18 09:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-18 18:00:00+07:00,2021-04-21 07:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-18 18:00:00+07:00,2021-04-21 07:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-18 18:00:00+07:00,2021-04-21 07:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-18 18:00:00+07:00,2021-04-21 07:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-18 18:00:00+07:00,2021-04-21 07:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-22 07:00:00+07:00,2021-04-25 08:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-22 07:00:00+07:00,2021-04-25 08:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-22 07:00:00+07:00,2021-04-25 08:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-22 07:00:00+07:00,2021-04-25 08:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-04-22 07:00:00+07:00,2021-04-25 08:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-27 09:00:00+07:00,2021-05-01 13:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-27 09:00:00+07:00,2021-05-01 13:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-27 09:00:00+07:00,2021-05-01 13:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-27 09:00:00+07:00,2021-05-01 13:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2021-04-27 09:00:00+07:00,2021-05-01 13:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2021-05-07 11:00:00+07:00,2021-05-09 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2021-05-07 11:00:00+07:00,2021-05-09 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2021-05-07 11:00:00+07:00,2021-05-09 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2021-05-07 11:00:00+07:00,2021-05-09 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2021-05-07 11:00:00+07:00,2021-05-09 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-13 11:00:00+07:00,2021-05-25 11:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-13 11:00:00+07:00,2021-05-25 11:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-13 11:00:00+07:00,2021-05-25 11:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-13 11:00:00+07:00,2021-05-25 11:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-13 11:00:00+07:00,2021-05-25 11:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-05-25 12:00:00+07:00,2021-05-28 21:00:00+07:00,60,63,1,0.0,,-5.157333,0.0,0.5157,994.8427,-0.5157
sideways_high,2021-05-25 12:00:00+07:00,2021-05-28 21:00:00+07:00,61,62,1,0.0,,-5.157333,0.0,0.5157,994.8427,-0.5157
sideways_high,2021-05-25 12:00:00+07:00,2021-05-28 21:00:00+07:00,59,64,1,0.0,,-5.157333,0.0,0.5157,994.8427,-0.5157
sideways_high,2021-05-25 12:00:00+07:00,2021-05-28 21:00:00+07:00,58,65,1,0.0,,-5.157333,0.0,0.5157,994.8427,-0.5157
sideways_high,2021-05-25 12:00:00+07:00,2021-05-28 21:00:00+07:00,70,94,1,0.0,,-9.290781,0.0,0.9291,990.7092,-0.9291
bear_high,2021-05-28 22:00:00+07:00,2021-05-31 16:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-28 22:00:00+07:00,2021-05-31 16:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-28 22:00:00+07:00,2021-05-31 16:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-28 22:00:00+07:00,2021-05-31 16:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-05-28 22:00:00+07:00,2021-05-31 16:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-05-31 17:00:00+07:00,2021-06-02 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_high,2021-05-31 17:00:00+07:00,2021-06-02 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_high,2021-05-31 17:00:00+07:00,2021-06-02 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_high,2021-05-31 17:00:00+07:00,2021-06-02 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_high,2021-05-31 17:00:00+07:00,2021-06-02 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-09 22:00:00+07:00,2021-06-13 07:00:00+07:00,60,63,1,0.0,,-3.828295,0.0,0.3828,996.1717,-0.3828
sideways_high,2021-06-09 22:00:00+07:00,2021-06-13 07:00:00+07:00,61,62,1,0.0,,-3.828295,0.0,0.3828,996.1717,-0.3828
sideways_high,2021-06-09 22:00:00+07:00,2021-06-13 07:00:00+07:00,59,64,1,0.0,,-2.958981,0.0,0.2959,997.041,-0.2959
sideways_high,2021-06-09 22:00:00+07:00,2021-06-13 07:00:00+07:00,58,65,1,0.0,,-2.958981,0.0,0.2959,997.041,-0.2959
sideways_high,2021-06-09 22:00:00+07:00,2021-06-13 07:00:00+07:00,70,94,1,0.0,,-6.503952,0.0,0.6504,993.496,-0.6504
bear_high,2021-06-20 17:00:00+07:00,2021-06-23 18:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bear_high,2021-06-20 17:00:00+07:00,2021-06-23 18:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bear_high,2021-06-20 17:00:00+07:00,2021-06-23 18:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bear_high,2021-06-20 17:00:00+07:00,2021-06-23 18:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bear_high,2021-06-20 17:00:00+07:00,2021-06-23 18:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-23 19:00:00+07:00,2021-06-26 06:00:00+07:00,60,63,1,0.0,,-8.080312,0.0,0.808,991.9197,-0.808
sideways_high,2021-06-23 19:00:00+07:00,2021-06-26 06:00:00+07:00,61,62,1,0.0,,-8.080312,0.0,0.808,991.9197,-0.808
sideways_high,2021-06-23 19:00:00+07:00,2021-06-26 06:00:00+07:00,59,64,1,0.0,,-8.080312,0.0,0.808,991.9197,-0.808
sideways_high,2021-06-23 19:00:00+07:00,2021-06-26 06:00:00+07:00,58,65,1,0.0,,-8.080312,0.0,0.808,991.9197,-0.808
sideways_high,2021-06-23 19:00:00+07:00,2021-06-26 06:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-27 14:00:00+07:00,2021-06-30 02:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-27 14:00:00+07:00,2021-06-30 02:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-27 14:00:00+07:00,2021-06-30 02:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-27 14:00:00+07:00,2021-06-30 02:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_high,2021-06-27 14:00:00+07:00,2021-06-30 02:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2021-07-02 22:00:00+07:00,2021-07-06 19:00:00+07:00,60,63,1,0.0,,-1.860419,0.0,0.186,998.1396,-0.186
sideways_low,2021-07-02 22:00:00+07:00,2021-07-06 19:00:00+07:00,61,62,1,0.0,,-1.860419,0.0,0.186,998.1396,-0.186
sideways_low,2021-07-02 22:00:00+07:00,2021-07-06 19:00:00+07:00,59,64,1,0.0,,-1.860419,0.0,0.186,998.1396,-0.186
sideways_low,2021-07-02 22:00:00+07:00,2021-07-06 19:00:00+07:00,58,65,1,0.0,,-1.860419,0.0,0.186,998.1396,-0.186
sideways_low,2021-07-02 22:00:00+07:00,2021-07-06 19:00:00+07:00,70,94,2,0.0,,-2.039525,0.0,0.4079,995.921,-0.4079
sideways_low,2021-07-06 21:00:00+07:00,2021-07-20 12:00:00+07:00,60,63,2,0.0,,-3.491186,0.0,0.6982,993.0176,-0.6982
sideways_low,2021-07-06 21:00:00+07:00,2021-07-20 12:00:00+07:00,61,62,2,0.0,,-3.491186,0.0,0.6982,993.0176,-0.6982
sideways_low,2021-07-06 21:00:00+07:00,2021-07-20 12:00:00+07:00,59,64,2,0.0,,-3.491186,0.0,0.6982,993.0176,-0.6982
sideways_low,2021-07-06 21:00:00+07:00,2021-07-20 12:00:00+07:00,58,65,2,0.0,,-3.491186,0.0,0.6982,993.0176,-0.6982
sideways_low,2021-07-06 21:00:00+07:00,2021-07-20 12:00:00+07:00,70,94,2,0.0,,-4.310833,0.0,0.8622,991.3783,-0.8622
sideways_low,2021-07-21 16:00:00+07:00,2021-07-25 00:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2021-07-21 16:00:00+07:00,2021-07-25 00:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2021-07-21 16:00:00+07:00,2021-07-25 00:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2021-07-21 16:00:00+07:00,2021-07-25 00:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2021-07-21 16:00:00+07:00,2021-07-25 00:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
bull_high,2021-07-26 08:00:00+07:00,2021-07-30 01:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
bull_high,2021-07-26 08:00:00+07:00,2021-07-30 01:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
bull_high,2021-07-26 08:00:00+07:00,2021-07-30 01:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
bull_high,2021-07-26 08:00:00+07:00,2021-07-30 01:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
bull_high,2021-07-26 08:00:00+07:00,2021-07-30 01:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
sideways_low,2021-08-03 12:00:00+07:00,2021-08-05 22:00:00+07:00,60,63,0,,,,,0.0,1000.0,0.0
sideways_low,2021-08-03 12:00:00+07:00,2021-08-05 22:00:00+07:00,61,62,0,,,,,0.0,1000.0,0.0
sideways_low,2021-08-03 12:00:00+07:00,2021-08-05 22:00:00+07:00,59,64,0,,,,,0.0,1000.0,0.0
sideways_low,2021-08-03 12:00:00+07:00,2021-08-05 22:00:00+07:00,58,65,0,,,,,0.0,1000.0,0.0
sideways_low,2021-08-03 12:00:00+07:00,2021-08-05 22:00:00+07:00,70,94,0,,,,,0.0,1000.0,0.0
